roc_auc,ap,brier
0.6247695852534563,0.6405722519508946,0.2511775380979131
0.5436498723009054,0.515531879535911,0.27003659422132475
0.6100643382352942,0.6420775147234797,0.2516686867675874
0.6363425925925926,0.6053442831023339,0.24820665952250254
0.6325051759834368,0.6591042508743626,0.2542785196737468
0.6092126529669822,0.5885537040522023,0.25197411107517814
0.609375,0.6363109247493501,0.2550913488583549
0.5866114561766735,0.5697547513729736,0.2574220683919751
0.6579890136135658,0.5423349093390997,0.24130451548082882
0.5644299976781983,0.5298848112185929,0.2735129752084317
0.6144661308840413,0.6038610132348478,0.25271472610966184
0.7404958677685951,0.6663483224032987,0.21088434228741115
0.6134328358208955,0.5993979397957565,0.2544520485141466
0.6863157894736842,0.6219589883028803,0.22778269299008075
0.6396365309408787,0.6676734586609835,0.23664563223885096
0.6737546992481203,0.6144130783232832,0.22925507068414766
0.6266309412861137,0.5574461186303986,0.24174409948246195
0.6264935661764707,0.6442716081552562,0.2474564089650175
0.5785123966942148,0.613465817658192,0.26988700783909364
0.6299746951920864,0.6043450922438888,0.2514513565715752
0.5661308840413317,0.584717117178777,0.27094599264452723
0.5721369539551358,0.5517339895224542,0.25295975334039983
0.7037635649965366,0.612446504074116,0.23044036986613764
0.556295955882353,0.5437069648965469,0.27513294141905964
0.5330578512396694,0.5305626221998538,0.28523639378959154
0.5604941122142693,0.5509655936767368,0.2628451748822031
0.6818704044117647,0.724132442739678,0.2291402695975125
0.5738231917336395,0.5820669719363735,0.2641847404232068
0.6389207807118256,0.6456393726265539,0.24751657161247897
0.4954086317722681,0.5402863649421976,0.289995070914211
0.5299881936245573,0.4633842556913388,0.2768717000057136
0.624390243902439,0.5264201651952124,0.2450384830858956
0.6072330654420207,0.5842374209375618,0.2588000875786362
0.6090085906663572,0.5434683170533179,0.2556674705215827
0.49295112781954886,0.4299315861736263,0.2972620178096305
0.5202546296296297,0.5488926609148267,0.27347928635964375
0.5634191176470589,0.5483651996972894,0.2832499378503561
0.6802879034130485,0.7032928351232963,0.23302407614722637
0.565677478720957,0.5233054884261866,0.2702689507206195
0.501731701685523,0.49202899746739054,0.29124012637211033
0.6184118876247968,0.5628888780998126,0.2477966571900095
0.6483796296296297,0.5959352469376209,0.23949136395583467
0.5813204508856684,0.5354465582501227,0.2696886214392474
0.5732996323529411,0.6040875633386672,0.273622654746689
0.5991498161764707,0.6162039705074458,0.26375332040421157
0.6044793350265527,0.6600462043256097,0.25012617612226873
0.5816714150047483,0.529857935441634,0.2589717808343951
0.6257188865884518,0.6301675080116891,0.24840672935767882
0.6155790441176472,0.6268667175826029,0.2543952418968382
0.598345588235294,0.598275768109978,0.26263461798471666
0.6707233065442021,0.6631650427353485,0.23562455213363312
0.7068287037037037,0.6919262724391844,0.2225751103409563
0.5857905734850244,0.5268467944936159,0.2619782325837781
0.572265625,0.5808301866946379,0.2696724100716956
0.6045496323529412,0.6087498009811535,0.2609167419378456
0.5653935185185186,0.5441593148587246,0.2692366259388334
0.6259182736455463,0.6030515708841737,0.24988004794647473
0.4883116883116883,0.44465021747342925,0.2954860213899685
0.5986902573529411,0.5898452700195638,0.258390583518225
0.575187969924812,0.6520608736958886,0.28111613890157144
0.6051756885090219,0.5414517566244069,0.2502213423198341
0.7102534562211982,0.6467745122230514,0.21879017376426074
0.5926800472255017,0.49593796764002834,0.25513195169090386
0.5771435395271077,0.47532568425199223,0.25438548440863695
0.6164383561643836,0.5578225478522485,0.2514668635873244
0.6066345270890725,0.6241752644603189,0.25946964550105395
0.6088404133180252,0.6164796577041695,0.25552453852461904
0.5998391544117647,0.6079829952595887,0.25882428815167674
0.6956018518518519,0.6529636225120252,0.22247154040565825
0.5800925925925926,0.569823483829733,0.2602079892075582
0.6499653659662896,0.6344820273924403,0.2392684702245678
0.5190387740886928,0.4802314614008746,0.28877047319032334
0.5575438596491228,0.5249230141121954,0.2748420103770028
0.5800045913682278,0.6049545064553332,0.26771715114319633
0.5163143382352942,0.5194540095473722,0.28484302698453595
0.5633737185461324,0.6413050925230873,0.2700233837792309
0.6581726354453628,0.6443120878798919,0.24229089982832225
0.6895424836601307,0.5687165681931337,0.22169045934590156
0.630801200646502,0.6201069800536682,0.24567952650653582
0.6787600459242251,0.6561843729897229,0.23053000409740595
0.6015642972164711,0.5771391283880867,0.2579312999767288
0.6293778801843317,0.6245272287746997,0.24521599098597419
0.554050925925926,0.46375343776496936,0.27801101494450065
0.626564344746163,0.5134717017904623,0.24745928519292604
0.5347222222222223,0.5322232769570598,0.27662838525949185
0.6239954075774972,0.6061660493078916,0.2511097028577973
0.5996089256958822,0.6027391349454014,0.2558163309822192
0.656429721647113,0.607723851496603,0.23704553976040607
0.5491898148148149,0.5289432982835417,0.2741599158982071
0.5601118359739049,0.5311945045664679,0.26631880022076976
0.5740350877192983,0.6569208525051204,0.27240889655266165
0.6100759144237405,0.5889398859970626,0.25606639874488574
0.6641258913203836,0.7671628587686865,0.2430022965839152
0.6031746031746033,0.5910147825837614,0.25362619127047326
0.6153665413533834,0.573576481741821,0.25043592784605295
0.5723487462617897,0.5713714474777765,0.26569310051879946
0.6277649769585254,0.6818573004272871,0.24902590658617588
0.6384863123993559,0.6329708566281204,0.2466009464860662
0.5807986997910378,0.556623278809814,0.26729673137122384
0.6960233918128654,0.6224050997894368,0.22066389418873694
0.6785714285714287,0.6092156918328294,0.23092094331247975
0.6028630801200647,0.5701447412290128,0.259027466338645
0.6595500459136823,0.6609378331112226,0.2362704002876081
0.5890395220588235,0.5789431184358619,0.2584290331807068
0.515390037593985,0.4788685709021241,0.2853678370514807
0.6555555555555556,0.6257878583375309,0.23823314140105933
0.6432898415657037,0.5846627055696748,0.23983345332022435
0.6285583103764921,0.6258909085245089,0.241873773579919
0.5695082720588235,0.593330344798523,0.26565212689505724
0.6093568609240771,0.6381996327238075,0.25788401233818004
0.5633770416379111,0.6095840924697434,0.26810563381877156
0.624310661764706,0.6024685204639475,0.2494410876276164
0.62443919716647,0.6121420945746489,0.24266688750343085
0.5540509259259259,0.5328478153717044,0.2829337128510084
0.6498277841561423,0.6857215031435974,0.23956351285270183
0.6530106257378985,0.6073892367761721,0.22942757903729163
0.6774305555555555,0.5973858407695776,0.23260300426528785
0.6518125144308473,0.656604640604947,0.24247632411386666
0.5598575367647058,0.577730109148487,0.2692105958690342
0.6407011841188763,0.6953248918603281,0.25235248592064174
0.604247990815155,0.6184347574168131,0.2554589484893824
0.6173670768516368,0.6627142534956393,0.25548503873273926
0.6161057692307692,0.5214921983508736,0.24695909529901872
0.564197817506385,0.510169695336852,0.27298060564832005
0.5855324074074074,0.5489922742774166,0.26079625159123726
0.577664267471558,0.5608480069536022,0.263370692082282
0.5867005310551836,0.5472123405618725,0.26307468704981296
0.5202031863311014,0.5354130785692178,0.28083019393954867
0.5519510505656893,0.531055155927837,0.27304231936278067
0.6303240740740741,0.627375279211699,0.24284356282587313
0.567722681359045,0.6061248684161761,0.2690103073564567
0.62,0.5602207318663535,0.24633966742528218
0.6316636029411764,0.6371119104539967,0.2484503904025873
0.6163793103448275,0.5878025497638097,0.2493719221909313
0.5261574074074074,0.4992982331661249,0.28262102031824793
0.62353616532721,0.661257539985143,0.24733173154959331
0.5606165171382563,0.574350428325877,0.2748390901488848
0.6276497695852535,0.6178539040524371,0.24919694943066648
0.6219231654014262,0.6445522403207415,0.24590757597940022
0.5738740808823529,0.5371030458867874,0.2692751342488768
0.5962826137150773,0.639759171188411,0.26590603238378296
0.5938578329882677,0.6172681373639914,0.25981759971804064
0.6855302507476421,0.6715934366596468,0.22838263140123297
0.6921928817451205,0.6998112852121364,0.22700345674589645
0.5808270676691729,0.5240500485633501,0.2609901828699409
0.6245404411764706,0.6134355275040501,0.25350175447425805
0.5408986175115208,0.5539321116446142,0.27843989376686507
0.6057050839659536,0.6505394011782104,0.2547858439868158
0.6347876004592422,0.6308039934818991,0.2445863746158112
0.6330422794117646,0.6571343529501852,0.24875376206673652
0.6200460829493086,0.6477082887841271,0.25611746515952555
0.5888888888888888,0.5175142301979117,0.2633651819090373
0.5760168650793651,0.44763143991913285,0.25809523953707253
0.580119375573921,0.5950783430383781,0.26940328264569186
0.591898148148148,0.5624224046480424,0.26257409419947686
0.694897483690587,0.5873254350920397,0.22779012565662493
0.5475315729047072,0.5751646554681524,0.2834416330935027
0.6695752009184844,0.6252068092519528,0.23463996403335913
0.5848878394332939,0.5228432658202824,0.25655801883732676
0.6748332183114792,0.6452754080269558,0.23270574097539237
0.650057405281286,0.64852074944522,0.2384818909205559
0.5357142857142857,0.49536605784552346,0.27630084452057574
0.6021369485294117,0.5713066494147824,0.26017032806478824
0.6587393211729393,0.6530415835893193,0.23487609466485337
0.5782447179010912,0.6404309579477097,0.2741539440582453
0.5945542279411764,0.6184891393210727,0.26166519151921097
0.5736253494874185,0.5750195687991125,0.26380607127965866
0.5893246187363834,0.51007453567464,0.2560663758016452
0.6145153774464119,0.5603414983475185,0.25216234565102086
0.6260619977037888,0.6139582669769559,0.2510120401611881
0.5799291617473435,0.5158283761948743,0.2635283871444779
0.5797996272134203,0.5726360215376488,0.2664763831360007
0.7004156084045255,0.7129446935533795,0.21790169053780506
0.6455783883629647,0.63641183203893,0.24064663039364934
0.49896599264705876,0.5029107554104115,0.2944381952899345
0.7530106257378983,0.7084749197696726,0.2039418173419937
0.6078904991948471,0.5940665622131076,0.25493615309199774
0.6802879034130485,0.7123703524781368,0.23260733543545623
0.6801843317972351,0.6389970402893687,0.22595614686122925
0.6005284926470588,0.5860350539810248,0.2596269305490632
0.5858796296296297,0.6235341216629771,0.27001007840270574
0.643625730994152,0.6105651358426077,0.24327856958199154
0.6251437773176903,0.6320507774988241,0.2507570767042685
0.6337371854613234,0.6005865160369729,0.24648824107441572
0.5992883379247016,0.6298550875067539,0.26048948715164727
0.6252297794117647,0.6197920793791167,0.25193474463906723
0.5907943067033976,0.5752382662700448,0.26348682242828275
0.6650801021592757,0.6018837759180037,0.23480502877896087
0.5408834586466166,0.47101685109098884,0.2763859837323375
0.6422222222222222,0.5558032029124089,0.2457726758330172
0.5546498277841562,0.5908980980054618,0.271920949942072
0.5473331794042947,0.6109704615014453,0.27711354222712153
0.5737781954887218,0.4940378089581581,0.2648554118622321
0.563849547248665,0.6282397781689804,0.2762901061057717
0.6293658088235294,0.6221620318815362,0.25407707772567534
0.6232718894009217,0.5962902385601472,0.24923114158928697
0.49744572158365263,0.39495591608810404,0.2692327301788912
0.6012731481481481,0.5224725494703466,0.25944358521913286
0.6169617893755825,0.560412100244007,0.24895314849467298
0.6371507734934195,0.619658983811397,0.24895017284827287
0.5621103671207573,0.6107020800086014,0.2727957823126813
0.5767195767195767,0.5619644015837439,0.2642632419230841
0.5730324074074074,0.5061809932703567,0.27317629288108786
0.5751092707614447,0.5718009533198176,0.27218552563174114
0.6195852534562212,0.607332641561876,0.25096490171929836
0.5201388888888889,0.52036079457158,0.29599878280903963
0.4972445464982778,0.547836631180202,0.2941247804675027
0.6053122087604846,0.5320898353345457,0.25280117561411436
0.6156015037593985,0.5381414916248773,0.24974870634028962
0.6629807692307692,0.5523016073476316,0.2327615825011611
0.59953216374269,0.6712245476938643,0.26545307645784977
0.5965135072731471,0.5688943266855379,0.2612844487019634
0.6179723502304147,0.611490719855508,0.24976311445264884
0.6733379342074994,0.7125240865245479,0.23132305589526242
0.5937791239515378,0.5873720436842222,0.2551902562539025
0.6039751838235294,0.5620543014808033,0.25670228065304723
0.5774697110904008,0.5614098988970846,0.26290636339151346
0.6396096440872562,0.645547143422809,0.24201489940855792
0.6133693609022556,0.5111271132652913,0.24804268949678213
0.6776859504132231,0.649157248598126,0.23861751082319832
0.5821461397058825,0.6061707507338013,0.26487001365763807
0.5865119485294118,0.6119535009614158,0.26441734854604443
0.6034443168771527,0.6372426249452514,0.25243957972147646
0.6051423324150597,0.6335300407774207,0.2604042082065757
0.6570076194874164,0.6924639633093039,0.24141597370084253
0.588336783988958,0.5858638200229673,0.2635345183817836
0.6269914569383515,0.5637925727943646,0.24890819085472632
0.5902793812052644,0.626309063058033,0.26632868434102164
0.5942378328741965,0.5891472492684711,0.25943948260438976
0.5585094032969584,0.561695310325477,0.26826567862313033
0.6263774104683195,0.6333133211781735,0.2538008743859531
0.5362502886169476,0.4991031727107529,0.28559400176199623
0.6477611940298508,0.6679494754000431,0.2439070909112488
0.6449908088235293,0.6417831842247597,0.24331002262694426
0.5989187945709684,0.57924588518781,0.26019793630728155
0.5776956822904642,0.567445474847614,0.2611604253493849
0.5910997204100653,0.5156449388060116,0.2588520978094923
0.6211980496865568,0.5235210379665813,0.25241454059637025
0.6376811594202899,0.6568153068035392,0.24784026484504615
0.5541905855338692,0.5395619124865871,0.2741688536668683
0.6218417945690673,0.6774078140265664,0.25435095851817974
0.4863772800738859,0.4688107552582025,0.295298020429087
0.554403541472507,0.4802819244744655,0.2703380766124187
0.6060501495284104,0.6787562290608249,0.2562820486299102
0.7015323891339679,0.7337987571615101,0.22328600168249216
0.655622258138998,0.6719093108513898,0.2429187997972206
0.6652421652421652,0.5970468743816779,0.23828965873470948
0.5446920955882353,0.5814711774779642,0.2799669389334001
0.683249080882353,0.616241650013193,0.22970253604952864
0.6368760064412238,0.6296295824349805,0.24532521345559652
0.5898148148148147,0.5505802894577847,0.2634543437652806
0.6290921755282098,0.5775303904616093,0.24472128753880826
0.6312040441176471,0.6128081261852087,0.24721203936739652
0.6437773176903612,0.6346916257363662,0.24602268784555067
0.5819163602941176,0.5963210229115699,0.26819725328405
0.6267361111111112,0.4778371918690643,0.25025505619603583
0.49254426840633736,0.5868140612621459,0.3032489217291353
0.5780101102941176,0.5769392185317666,0.2676219875811983
0.6045684113865932,0.6166428407191223,0.258939764049529
0.6463133640552996,0.6008103379238444,0.24473982552749515
0.6164746543778802,0.6676043039118285,0.2535849892138947
0.5622130394857668,0.6054813903467391,0.26824345517304143
0.658695147434409,0.5630108346620135,0.24278450230333565
0.5351851851851851,0.6332156334541668,0.2794093444569057
0.5484095658230788,0.5189406270592057,0.27052165333255274
0.680212422073424,0.6499118435942102,0.22970136272067332
0.5830645161290322,0.6607614450311412,0.26884476623855325
0.5716646989374263,0.49703961781844613,0.25765323026118986
0.6118012422360248,0.6335038307321517,0.25792534628154895
0.5938002296211252,0.6118773009193591,0.26367473982465345
0.5978860294117647,0.6475605625621002,0.25350180128889366
0.5328703703703703,0.5986507708602852,0.2824032055820499
0.6017008387698044,0.5569273540566709,0.2567529672676219
0.6296726259577433,0.5773342503165958,0.2535441327107776
0.5955899330408682,0.5651398584324723,0.25957064860158324
0.6994485294117647,0.6984373527358892,0.2266337648752893
0.613625919117647,0.6472038071077202,0.25628782904055225
0.5554910610633852,0.4900361561668081,0.2781376552340982
0.5546365330848089,0.5075751070506103,0.2758707105585511
0.618242466068553,0.6457052718206006,0.2561339931164461
0.6028295376121463,0.5897456246354661,0.26380722190963257
0.6081871345029239,0.5395659017432233,0.2524314746407346
0.6338465073529412,0.6376540500438254,0.2508806742498831
0.5984795321637426,0.5416642756800387,0.2656903147774707
0.5816208727776495,0.536872027392629,0.2640542366026566
0.5096153846153846,0.4524457958886663,0.28689854510550394
0.5623421354764638,0.5729549312167282,0.26687832346052703
0.6244536461927767,0.6635251029259573,0.2553239626954642
0.6230733839429491,0.6336445778691044,0.2492523055884402
0.6470723306544203,0.6424859158982328,0.24100479909904818
0.5673054721773262,0.5838854292264148,0.2599095111018639
0.5541905855338692,0.5524779969614458,0.2741948803120383
0.6765786452353617,0.6906350568580516,0.22765223605196688
0.6129069498960978,0.5811062210998623,0.2532395596514175
0.5497685185185186,0.6107880283829137,0.2840656888873553
0.6070772058823529,0.6262616314047937,0.2572882615712702
0.5952935694315005,0.6809775766959214,0.2610801155513509
0.6596648301193756,0.6711290809142589,0.2404106539535243
0.6326483491110598,0.6076612482961464,0.24435036842669852
0.5452751335035988,0.5179296035302154,0.2703796482405001
0.5647382920110193,0.5938432257026056,0.28078531391334893
0.5831228473019517,0.5683131492230236,0.27762743913830373
0.5886075949367089,0.485713264862756,0.2530354830420416
0.6450617283950617,0.5520853284003279,0.24224169896958728
0.6156257255630369,0.57391211746056,0.2557796814943612
0.6312907735321529,0.6962558855496126,0.2549986775619412
0.5700483091787439,0.6291302713124401,0.2719405726805792
0.534421992481203,0.4512717101681964,0.28067993064605135
0.5122320596458527,0.4996600662911439,0.2727309266218866
0.5832945013979497,0.5184209824661085,0.2638929692803867
0.6339679591362898,0.7095696501300199,0.24694005316624512
0.6878433245760689,0.6451797544924198,0.2182584273436312
0.6083505866114561,0.6180235432178323,0.25347283189170366
0.6090303308823529,0.6285804732670202,0.25061778457813716
0.5645773979107314,0.5114259199055635,0.26288302057425
0.5167998120300752,0.45165887383986697,0.2845846619793115
0.5672963400236127,0.5117261022545334,0.27532701601689147
0.5974370815054261,0.642578127339984,0.2601192303807231
0.7098737083811711,0.7313599405367348,0.21684907985589497
0.5589473684210526,0.5011659991407038,0.27053836667718545
0.5567680520083584,0.5241162376645782,0.2765579181127558
0.6065573770491803,0.5909338127409706,0.2510842479862022
0.5573770491803279,0.5710695145925253,0.2684065897504976
0.595672514619883,0.5545439305427211,0.2627108964961171
0.6435655253837071,0.7285046621656276,0.24467575825034704
0.5622222222222222,0.5232558534098897,0.265106798188025
0.6144675925925926,0.6382165726600474,0.24416345780892443
0.6501608455882353,0.6267844004027405,0.24165702394504238
0.7136948529411764,0.685742532120655,0.21765635172160436
0.6157290470723307,0.6181351866430058,0.2543526913157321
0.5660009182736455,0.5877795246680892,0.27070777915333455
0.6196759259259259,0.6561086847347029,0.2528629681478719
0.591827257952171,0.5860291895562875,0.25758461271088856
0.6184118876247968,0.5624561725464214,0.24961427888733012
0.6315487132352942,0.6106304636694649,0.2517752480253246
0.5722080334339448,0.5132575324252457,0.2635430440749138
0.6084101382488479,0.621466655713994,0.25271551434196987
0.5046082949308756,0.5366537782132383,0.2876368041327147
0.576171875,0.5521628778627679,0.2655613366946435
0.6555299539170507,0.68229192879179,0.24260912404469104
0.6367660764212488,0.7055374967211976,0.25225096312077083
0.6421185661764707,0.610570066847627,0.2432280888433925
0.6015931655506812,0.5268778762628091,0.25926854550166817
0.5555299539170506,0.56869362936549,0.2786068039773118
0.5327812284334024,0.5626463008354208,0.27782537581976563
0.6654040404040403,0.6839392098802419,0.2371763823606776
0.626736111111111,0.608573778365601,0.24878233442283848
0.5335950126991458,0.6003364314997327,0.286380143787998
0.5571759259259259,0.4924339553995186,0.27741280645184585
0.6429723502304148,0.6219040622886197,0.2392444245782716
0.5730698529411765,0.5444018543450078,0.28061505233537737
0.5417050691244241,0.5031785130721813,0.27937278968369916
0.5476792279411764,0.5660997461019524,0.2829798559402982
0.6164958061509785,0.5762565162103029,0.2495103783860878
0.5519571295433363,0.5185175467495,0.28205426544645334
0.5619255514705882,0.5986881523184604,0.2764511194422177
0.6120731707317073,0.48991670700679035,0.2417939461953891
0.6535672514619882,0.5782049612590008,0.23695022640743374
0.5580941446613088,0.5890847007678831,0.27973470771289866
0.5303308823529411,0.5424597377650302,0.28203276567301033
0.6673684210526315,0.5781529246065762,0.23795861086067052
0.6600092357423228,0.5773009752994642,0.23974961304295317
0.6235064338235294,0.6013356590407073,0.24849524301918405
0.6113450292397661,0.5505063887062035,0.259093115004453
0.7135955831608006,0.7035845085144588,0.2154361403748102
0.6092996555683123,0.6237872857414593,0.25733840459904217
0.6055183560378665,0.6347238404568826,0.2620647944678371
0.59150401836969,0.608107875079901,0.26696415921829325
0.612773029439696,0.5315912176140684,0.24151144729324356
0.6509086726478032,0.629323540984886,0.24459256192584045
0.6392857142857143,0.6434744923510538,0.24631032621404228
0.5763314967860422,0.5801049805191895,0.26824859515320243
0.6122472426470589,0.6372813459134379,0.251513790659039
0.6282407407407408,0.5887050255158226,0.2493210091761208
0.6871405567057741,0.6938496694259393,0.2261280129124945
0.5850419384902142,0.5266631368254828,0.25905622066651496
0.6149940968122788,0.5647701881955347,0.25202232960974963
0.6927485380116959,0.6317724388625383,0.22415517445608277
0.6433172302737521,0.6940209206020781,0.24499786276095145
0.6106773823191735,0.6178952886556497,0.2544382427581042
0.5573299632352942,0.5335291544733531,0.27497019109674053
0.6069124423963134,0.5820602246344291,0.2573089126048785
0.5934296365330848,0.5210269106239483,0.25601976666133264
0.6050792171481826,0.5370749962227416,0.2540693965365161
0.7054986020503262,0.6405870427126509,0.21893163058805448
0.6570760233918129,0.603293881689738,0.23730377345379966
0.6652113970588235,0.6365153467969384,0.23336688558745897
0.5296082949308756,0.4787620257162113,0.28724464570649094
0.5657407407407407,0.5389470782336305,0.264052887300709
0.6712973593570608,0.6806628455957354,0.23542864493493867
0.5663194444444444,0.5336606178478388,0.2664147356302557
0.6469907407407407,0.6189239812856588,0.24344389061008126
0.6518128654970761,0.5332333198848394,0.24297093499558928
0.5587761674718197,0.5310661008202013,0.27741178596599825
0.59421992481203,0.5135209355431407,0.26104183669713943
0.6538194444444446,0.6650305792190843,0.23858200632965043
0.5929457720588236,0.5518275861687525,0.2643329582071542
0.6137408088235293,0.6201689239088073,0.2504148317912425
0.5762867647058825,0.5996084115209335,0.2682727734930378
0.6115853658536585,0.5001744968783052,0.2551017559658353
0.5805970149253731,0.580149858927568,0.2621792304675046
0.649701286764706,0.6446356474835759,0.24293999266507812
0.5629208265614116,0.5584027349326592,0.26275527131973
0.5604319852941176,0.6100861321947986,0.2727176553832987
0.6060425125388107,0.5161636066401877,0.25512597550070487
0.5829503676470587,0.5647051298486798,0.26468387182177944
0.5796831314072692,0.5050108946876553,0.2707193099604394
0.6866776315789473,0.6129230918421473,0.22707914387947184
0.5956981826547043,0.5822344448354555,0.2610517241512982
0.5771889400921658,0.536848401189457,0.25954767155032166
0.6347263911336873,0.5634830120938168,0.24795997182461538
0.5934146341463415,0.4664021263120019,0.2615113342301903
0.6407296236435004,0.6041547404358779,0.2443508080916863
0.6144467448815275,0.6492683191130519,0.25305793668276705
0.580233918128655,0.5203658774995683,0.26262127721329614
0.6364784205693297,0.6667731581499527,0.24291075592790765
0.5781859931113663,0.5999498313325379,0.26252062323372044
0.5821917808219179,0.5315547896071772,0.2629823752326333
0.6295955882352942,0.6007484514526991,0.2526165086051447
0.6500459558823529,0.6540499163021598,0.24355286220396574
0.5430875576036865,0.5902644113236364,0.2801827765652238
0.5765786452353616,0.5729823572005752,0.26512339687731573
0.6247979681366891,0.6623569615625213,0.2566194330320791
0.5747416762342136,0.5668743345734228,0.2678367354828177
0.5980116959064328,0.6458723864440437,0.2615996315600139
0.6122596153846154,0.5153572894415911,0.25164415785261934
0.6883413461538462,0.5863220534520501,0.23190903951846256
0.6069788797061525,0.6322508930516819,0.25639400004212326
0.6110979929161747,0.5048568487653571,0.25414697044146883
0.6053538602941176,0.6458958019377965,0.2588958409211489
0.6994239631336406,0.715926756454522,0.21764998734959465
0.5959925442684064,0.5205922509318219,0.2542374002903046
0.549517463235294,0.5911714515377717,0.2796123714250772
0.6633731617647058,0.6077300245147303,0.24011251459745278
0.6365735395982453,0.5887559099443394,0.2535423579968185
0.6400046436034362,0.5937536613906348,0.24257719714332507
0.6685431985294118,0.6656007169416454,0.2349276559587108
0.5158438576349025,0.5290152364627306,0.29088387614281386
0.6293617998163453,0.5915519515608981,0.24578018710492247
